Rank,Name,Number,Gender,Year
96,ZANE,93,Male,2002
96,GEMMA,76,Female,2002
97,BROCK,91,Male,2002
97,CAITLYN,74,Female,2002
98,KAI,91,Male,2002
98,ELLIE,73,Female,2002
99,JAI,90,Male,2002
99,MEGAN,73,Female,2002
100,ADRIAN,86,Male,2002
100,LEAH,72,Female,2002
1,JOSHUA,1021,Male,2001
1,EMILY,747,Female,2001
2,JACK,860,Male,2001
2,JESSICA,727,Female,2001
3,LACHLAN,813,Male,2001
3,CHLOE,604,Female,2001
4,THOMAS,741,Male,2001
4,SARAH,561,Female,2001
5,JAMES,686,Male,2001
5,ISABELLA,483,Female,2001
6,DANIEL,646,Male,2001
6,OLIVIA,472,Female,2001
7,MATTHEW,623,Male,2001
7,GEORGIA,460,Female,2001
8,NICHOLAS,607,Male,2001
8,HANNAH,434,Female,2001
9,WILLIAM,607,Male,2001
9,SOPHIE,432,Female,2001
10,BENJAMIN,602,Male,2001
10,EMMA,425,Female,2001
11,JACOB,548,Male,2001
11,GRACE,398,Female,2001
12,LUKE,512,Male,2001
12,CAITLIN,325,Female,2001
13,LIAM,511,Male,2001
13,JASMINE,310,Female,2001
14,SAMUEL,492,Male,2001
14,ZOE,283,Female,2001
15,DYLAN,491,Male,2001
15,AMY,277,Female,2001
16,RYAN,468,Male,2001
16,CHARLOTTE,276,Female,2001
17,ETHAN,449,Male,2001
17,LAUREN,273,Female,2001
18,ALEXANDER,435,Male,2001
18,SAMANTHA,261,Female,2001
19,MICHAEL,435,Male,2001
19,ELLA,257,Female,2001
20,NATHAN,418,Male,2001
20,MADISON,250,Female,2001
21,JORDAN,412,Male,2001
21,JADE,235,Female,2001
22,MITCHELL,385,Male,2001
22,MADDISON,232,Female,2001
23,HARRISON,378,Male,2001
23,LILY,213,Female,2001
24,JAKE,356,Male,2001
24,LUCY,205,Female,2001
25,JAYDEN,327,Male,2001
25,HOLLY,204,Female,2001
26,CONNOR,318,Male,2001
26,RUBY,204,Female,2001
27,CAMERON,312,Male,2001
27,MIA,202,Female,2001
28,JACKSON,310,Male,2001
28,BROOKE,195,Female,2001
29,BLAKE,308,Male,2001
29,LAURA,182,Female,2001
30,BAILEY,300,Male,2001
30,CHELSEA,181,Female,2001
31,RILEY,299,Male,2001
31,HAYLEY,179,Female,2001
32,ADAM,295,Male,2001
32,NATASHA,178,Female,2001
33,ANDREW,289,Male,2001
33,REBECCA,176,Female,2001
34,PATRICK,281,Male,2001
34,AMELIA,175,Female,2001
35,ZACHARY,278,Male,2001
35,ELIZABETH,175,Female,2001
36,CHRISTOPHER,276,Male,2001
36,STEPHANIE,174,Female,2001
37,ANTHONY,261,Male,2001
37,COURTNEY,166,Female,2001
38,JOSEPH,260,Male,2001
38,KAYLA,166,Female,2001
39,NOAH,238,Male,2001
39,AMBER,164,Female,2001
40,AARON,237,Male,2001
40,KATE,161,Female,2001
41,KYLE,229,Male,2001
41,LARA,160,Female,2001
42,DAVID,227,Male,2001
42,CLAUDIA,159,Female,2001
43,OLIVER,226,Male,2001
43,NATALIE,153,Female,2001
44,JOEL,224,Male,2001
44,ERIN,152,Female,2001
45,ISAAC,220,Male,2001
45,TAYLAH,152,Female,2001
46,HAYDEN,217,Male,2001
46,TAYLOR,152,Female,2001
47,ANGUS,209,Male,2001
47,ALEXANDRA,150,Female,2001
48,HARRY,205,Male,2001
48,ALYSSA,149,Female,2001
49,COOPER,195,Male,2001
49,RACHEL,146,Female,2001
50,TYLER,190,Male,2001
50,ASHLEIGH,143,Female,2001
51,CALEB,184,Male,2001
51,TARA,140,Female,2001
52,CALLUM,181,Male,2001
52,ISABELLE,137,Female,2001
53,JOHN,181,Male,2001
53,ABBEY,134,Female,2001
54,MAX,175,Male,2001
54,ANNA,132,Female,2001
55,JESSE,172,Male,2001
55,TAHLIA,131,Female,2001
56,BRADLEY,165,Male,2001
56,BRIANNA,129,Female,2001
57,BRANDON,161,Male,2001
57,PHOEBE,129,Female,2001
58,JEREMY,159,Male,2001
58,BIANCA,126,Female,2001
59,JUSTIN,159,Male,2001
59,GABRIELLE,125,Female,2001
60,TIMOTHY,158,Male,2001
60,KIARA,125,Female,2001
61,BRENDAN,157,Male,2001
61,MADELINE,123,Female,2001
62,CODY,157,Male,2001
62,TAYLA,123,Female,2001
63,JONATHAN,149,Male,2001
63,ASHLEY,120,Female,2001
64,ALEX,145,Male,2001
64,EBONY,120,Female,2001
65,JASON,144,Male,2001
65,CLAIRE,119,Female,2001
66,PETER,142,Male,2001
66,MONIQUE,119,Female,2001
67,CHRISTIAN,138,Male,2001
67,MOLLY,118,Female,2001
68,COREY,138,Male,2001
68,JENNIFER,108,Female,2001
69,SEAN,135,Male,2001
69,SOPHIA,106,Female,2001
70,ZAC,133,Male,2001
70,GEMMA,104,Female,2001
71,DECLAN,129,Male,2001
71,MEGAN,104,Female,2001
72,GEORGE,124,Male,2001
72,ANGELA,103,Female,2001
73,LOGAN,123,Male,2001
73,MIKAYLA,103,Female,2001
74,OSCAR,122,Male,2001
74,VICTORIA,102,Female,2001
75,MARCUS,117,Male,2001
75,BETHANY,100,Female,2001
76,RHYS,115,Male,2001
76,PAIGE,100,Female,2001
77,HENRY,112,Male,2001
77,MADELEINE,99,Female,2001
78,JARROD,110,Male,2001
78,JULIA,98,Female,2001
79,AIDAN,109,Male,2001
79,MACKENZIE,92,Female,2001
80,ROBERT,109,Male,2001
80,ALICIA,91,Female,2001
81,EDWARD,108,Male,2001
81,KAITLYN,91,Female,2001
82,LUCAS,108,Male,2001
82,LEAH,91,Female,2001
83,SEBASTIAN,107,Male,2001
83,PARIS,90,Female,2001
84,CHARLES,103,Male,2001
84,JASMIN,89,Female,2001
85,CHARLIE,99,Male,2001
85,ABBY,88,Female,2001
86,AIDEN,98,Male,2001
86,TIANA,88,Female,2001
87,KYE,97,Male,2001
87,JEMMA,85,Female,2001
88,ALI,96,Male,2001
88,DANIELLE,84,Female,2001
89,JAI,96,Male,2001
89,ELIZA,84,Female,2001
90,MARK,95,Male,2001
90,IMOGEN,83,Female,2001
91,SAM,95,Male,2001
91,CAITLYN,81,Female,2001
92,REECE,93,Male,2001
92,MAYA,81,Female,2001
93,ZANE,92,Male,2001
93,VANESSA,81,Female,2001
94,BRAYDEN,91,Male,2001
94,ZARA,81,Female,2001
95,JAMIE,91,Male,2001
95,NICOLE,80,Female,2001
96,DARCY,89,Male,2001
96,ANNABELLE,78,Female,2001
97,JYE,88,Male,2001
97,KATIE,77,Female,2001
98,KEVIN,86,Male,2001
98,ALICE,76,Female,2001
99,FLYNN,85,Male,2001
99,CHRISTINA,76,Female,2001
100,HAMISH,83,Male,2001
100,RACHAEL,76,Female,2001
1,JOSHUA,1039,Male,2000
1,JESSICA,784,Female,2000
2,JACK,888,Male,2000
2,EMILY,741,Female,2000
3,THOMAS,818,Male,2000
3,SARAH,629,Female,2000
4,LACHLAN,810,Male,2000
4,GEORGIA,575,Female,2000
5,JAMES,755,Male,2000
5,OLIVIA,524,Female,2000
6,MATTHEW,755,Male,2000
6,CHLOE,496,Female,2000
7,DANIEL,741,Male,2000
7,EMMA,461,Female,2000
8,BENJAMIN,640,Male,2000
8,SOPHIE,449,Female,2000
9,NICHOLAS,639,Male,2000
9,ISABELLA,426,Female,2000
10,WILLIAM,630,Male,2000
10,HANNAH,417,Female,2000
11,JACOB,599,Male,2000
11,CAITLIN,360,Female,2000
12,RYAN,576,Male,2000
12,GRACE,318,Female,2000
13,LIAM,558,Male,2000
13,SAMANTHA,309,Female,2000
14,LUKE,546,Male,2000
14,AMY,284,Female,2000
15,SAMUEL,546,Male,2000
15,JASMINE,281,Female,2000
16,DYLAN,495,Male,2000
16,LAUREN,273,Female,2000
17,MICHAEL,453,Male,2000
17,ZOE,261,Female,2000
18,NATHAN,450,Male,2000
18,MADISON,255,Female,2000
19,MITCHELL,438,Male,2000
19,MADDISON,250,Female,2000
20,ALEXANDER,425,Male,2000
20,BROOKE,243,Female,2000
21,ETHAN,414,Male,2000
21,REBECCA,237,Female,2000
22,JORDAN,410,Male,2000
22,LAURA,236,Female,2000
23,JAKE,380,Male,2000
23,COURTNEY,232,Female,2000
24,JAYDEN,340,Male,2000
24,JADE,227,Female,2000
25,ANDREW,339,Male,2000
25,CHELSEA,223,Female,2000
26,HARRISON,333,Male,2000
26,CHARLOTTE,210,Female,2000
27,CAMERON,325,Male,2000
27,STEPHANIE,205,Female,2000
28,CHRISTOPHER,322,Male,2000
28,HAYLEY,201,Female,2000
29,ADAM,319,Male,2000
29,ELLA,200,Female,2000
30,JACKSON,315,Male,2000
30,NATASHA,198,Female,2000
31,ZACHARY,311,Male,2000
31,ELIZABETH,189,Female,2000
32,CONNOR,305,Male,2000
32,ALEXANDRA,187,Female,2000
33,BLAKE,304,Male,2000
33,RACHEL,187,Female,2000
34,KYLE,301,Male,2000
34,TAYLOR,182,Female,2000
35,BAILEY,278,Male,2000
35,LUCY,180,Female,2000
36,RILEY,268,Male,2000
36,LILY,176,Female,2000
37,ANTHONY,266,Male,2000
37,HOLLY,169,Female,2000
38,PATRICK,257,Male,2000
38,ASHLEIGH,168,Female,2000
39,JOSEPH,250,Male,2000
39,GABRIELLE,166,Female,2000
40,ISAAC,241,Male,2000
40,KATE,166,Female,2000
41,DAVID,234,Male,2000
41,ANNA,165,Female,2000
42,JOEL,229,Male,2000
42,BRIANNA,164,Female,2000
43,AARON,227,Male,2000
43,ABBEY,163,Female,2000
44,OLIVER,210,Male,2000
44,NATALIE,162,Female,2000
45,HAYDEN,207,Male,2000
45,AMELIA,161,Female,2000
46,ANGUS,206,Male,2000
46,CLAUDIA,161,Female,2000
47,JOHN,205,Male,2000
47,BIANCA,157,Female,2000
48,BRANDON,203,Male,2000
48,AMBER,151,Female,2000
49,BRADLEY,198,Male,2000
49,TAYLA,150,Female,2000
50,COOPER,197,Male,2000
50,RUBY,148,Female,2000
51,JESSE,196,Male,2000
51,BRITTANY,147,Female,2000
52,JASON,186,Male,2000
52,ASHLEY,145,Female,2000
53,HARRY,182,Male,2000
53,MONIQUE,143,Female,2000
54,TIMOTHY,176,Male,2000
54,MOLLY,142,Female,2000
55,TYLER,176,Male,2000
55,MADELINE,139,Female,2000
56,CODY,170,Male,2000
56,KAYLA,136,Female,2000
57,JUSTIN,166,Male,2000
57,TAYLAH,136,Female,2000
58,MAX,166,Male,2000
58,ERIN,135,Female,2000
59,CALLUM,160,Male,2000
59,ISABELLE,135,Female,2000
60,CALEB,155,Male,2000
60,PHOEBE,135,Female,2000
61,JARROD,154,Male,2000
61,TAHLIA,134,Female,2000
62,COREY,152,Male,2000
62,ALYSSA,133,Female,2000
63,BRENDAN,146,Male,2000
63,JENNIFER,128,Female,2000
64,PETER,146,Male,2000
64,KIARA,127,Female,2000
65,SEAN,142,Male,2000
65,CLAIRE,124,Female,2000
66,AIDAN,139,Male,2000
66,EBONY,122,Female,2000
67,KEVIN,138,Male,2000
67,SOPHIA,122,Female,2000
68,JONATHAN,136,Male,2000
68,MIA,121,Female,2000
69,ROBERT,136,Male,2000
69,TARA,120,Female,2000
70,LOGAN,133,Male,2000
70,JULIA,119,Female,2000
71,ALEX,132,Male,2000
71,ELIZA,117,Female,2000
72,RHYS,131,Male,2000
72,LARA,117,Female,2000
73,CHRISTIAN,130,Male,2000
73,VICTORIA,114,Female,2000
74,JEREMY,130,Male,2000
74,PAIGE,113,Female,2000
75,LUCAS,129,Male,2000
75,MADELEINE,107,Female,2000
76,NOAH,126,Male,2000
76,ABBY,105,Female,2000
77,GEORGE,120,Male,2000
77,MEGAN,102,Female,2000
78,OSCAR,117,Male,2000
78,NICOLE,98,Female,2000
79,HENRY,116,Male,2000
79,GEMMA,97,Female,2000
80,MARCUS,112,Male,2000
80,ANGELA,96,Female,2000
81,REECE,110,Male,2000
81,KATHERINE,96,Female,2000
82,ALI,107,Male,2000
82,KAITLYN,95,Female,2000
83,SAM,107,Male,2000
83,KATIE,94,Female,2000
84,STEVEN,106,Male,2000
84,MIKAYLA,92,Female,2000
85,ZAC,105,Male,2000
85,MICHELLE,88,Female,2000
86,ADRIAN,104,Male,2000
86,BETHANY,87,Female,2000
87,AIDEN,103,Male,2000
87,BRITNEY,87,Female,2000
88,CHARLES,95,Male,2000
88,BREANNA,85,Female,2000
89,MARK,95,Male,2000
89,KATELYN,84,Female,2000
90,BRAYDEN,92,Male,2000
90,CATHERINE,83,Female,2000
91,BRYCE,92,Male,2000
91,DANIELLE,83,Female,2000
92,CHARLIE,92,Male,2000
92,MELISSA,83,Female,2000
93,EDWARD,92,Male,2000
93,VANESSA,83,Female,2000
94,BROCK,91,Male,2000
94,RACHAEL,81,Female,2000
95,BRODIE,91,Male,2000
95,JORDAN,80,Female,2000
96,DOMINIC,91,Male,2000
96,TIANA,80,Female,2000
97,JAMIE,91,Male,2000
97,CAITLYN,79,Female,2000
98,MATHEW,90,Male,2000
98,SARA,79,Female,2000
99,SEBASTIAN,90,Male,2000
99,ALICIA,78,Female,2000
100,TRISTAN,90,Male,2000
100,ANNABELLE,78,Female,2000
1,JOSHUA,999,Male,1999
1,EMILY,862,Female,1999
2,JACK,921,Male,1999
2,JESSICA,759,Female,1999
3,LACHLAN,920,Male,1999
3,SARAH,697,Female,1999
4,THOMAS,865,Male,1999
4,CHLOE,594,Female,1999
5,JAMES,809,Male,1999
5,OLIVIA,573,Female,1999
6,MATTHEW,778,Male,1999
6,GEORGIA,532,Female,1999
7,DANIEL,771,Male,1999
7,EMMA,480,Female,1999
8,NICHOLAS,694,Male,1999
8,ISABELLA,401,Female,1999
9,WILLIAM,633,Male,1999
9,SOPHIE,386,Female,1999
10,JACOB,580,Male,1999
10,HANNAH,378,Female,1999
11,LIAM,579,Male,1999
11,SAMANTHA,337,Female,1999
12,BENJAMIN,566,Male,1999
12,LAUREN,321,Female,1999
13,LUKE,560,Male,1999
13,GRACE,319,Female,1999
14,SAMUEL,559,Male,1999
14,CAITLIN,314,Female,1999
15,DYLAN,480,Male,1999
15,AMY,280,Female,1999
16,MICHAEL,466,Male,1999
16,BROOKE,279,Female,1999
17,RYAN,450,Male,1999
17,MADDISON,264,Female,1999
18,NATHAN,445,Male,1999
18,REBECCA,261,Female,1999
19,JAKE,444,Male,1999
19,COURTNEY,259,Female,1999
20,MITCHELL,441,Male,1999
20,JASMINE,258,Female,1999
21,JORDAN,440,Male,1999
21,LAURA,258,Female,1999
22,ALEXANDER,418,Male,1999
22,ALEXANDRA,232,Female,1999
23,ANDREW,358,Male,1999
23,CHELSEA,226,Female,1999
24,HARRISON,355,Male,1999
24,ZOE,226,Female,1999
25,CHRISTOPHER,343,Male,1999
25,RACHEL,220,Female,1999
26,JAYDEN,338,Male,1999
26,BRITTANY,216,Female,1999
27,KYLE,323,Male,1999
27,JADE,214,Female,1999
28,ADAM,319,Male,1999
28,STEPHANIE,213,Female,1999
29,BLAKE,319,Male,1999
29,NATASHA,207,Female,1999
30,BAILEY,295,Male,1999
30,TAYLOR,205,Female,1999
31,CAMERON,291,Male,1999
31,HAYLEY,193,Female,1999
32,CONNOR,287,Male,1999
32,GABRIELLE,189,Female,1999
33,ZACHARY,283,Male,1999
33,ELIZABETH,188,Female,1999
34,ETHAN,273,Male,1999
34,ASHLEIGH,186,Female,1999
35,JACKSON,268,Male,1999
35,BRIANNA,183,Female,1999
36,PATRICK,267,Male,1999
36,LUCY,181,Female,1999
37,ANTHONY,256,Male,1999
37,NATALIE,181,Female,1999
38,DAVID,248,Male,1999
38,KATE,179,Female,1999
39,JOSEPH,246,Male,1999
39,CHARLOTTE,168,Female,1999
40,AARON,238,Male,1999
40,CLAUDIA,168,Female,1999
41,JOEL,232,Male,1999
41,MADISON,163,Female,1999
42,ISAAC,224,Male,1999
42,LILY,157,Female,1999
43,BRANDON,222,Male,1999
43,AMELIA,156,Female,1999
44,TIMOTHY,215,Male,1999
44,KAYLA,153,Female,1999
45,JOHN,214,Male,1999
45,HOLLY,149,Female,1999
46,HAYDEN,207,Male,1999
46,AMBER,148,Female,1999
47,ANGUS,204,Male,1999
47,RUBY,148,Female,1999
48,BRADLEY,203,Male,1999
48,MADELEINE,146,Female,1999
49,JESSE,201,Male,1999
49,ERIN,143,Female,1999
50,COREY,194,Male,1999
50,KIARA,141,Female,1999
51,JARROD,188,Male,1999
51,TAYLA,141,Female,1999
52,CALLUM,183,Male,1999
52,ELLA,134,Female,1999
53,JASON,180,Male,1999
53,MADELINE,132,Female,1999
54,PETER,178,Male,1999
54,MONIQUE,132,Female,1999
55,OLIVER,176,Male,1999
55,BIANCA,130,Female,1999
56,RILEY,171,Male,1999
56,CLAIRE,130,Female,1999
57,MAX,169,Male,1999
57,TAYLAH,129,Female,1999
58,HARRY,165,Male,1999
58,ANNA,128,Female,1999
59,TYLER,165,Male,1999
59,TAHLIA,128,Female,1999
60,CODY,164,Male,1999
60,PAIGE,127,Female,1999
61,COOPER,164,Male,1999
61,ASHLEY,126,Female,1999
62,CHRISTIAN,163,Male,1999
62,ISABELLE,125,Female,1999
63,JUSTIN,155,Male,1999
63,VICTORIA,125,Female,1999
64,JONATHAN,152,Male,1999
64,NICOLE,124,Female,1999
65,JEREMY,150,Male,1999
65,TARA,122,Female,1999
66,SEAN,150,Male,1999
66,LARA,116,Female,1999
67,BRENDAN,149,Male,1999
67,ABBEY,115,Female,1999
68,AIDAN,147,Male,1999
68,ALYSSA,115,Female,1999
69,KEVIN,141,Male,1999
69,ELIZA,113,Female,1999
70,CALEB,138,Male,1999
70,JULIA,112,Female,1999
71,MARK,136,Male,1999
71,DANIELLE,111,Female,1999
72,GEORGE,135,Male,1999
72,MEGAN,110,Female,1999
73,RHYS,126,Male,1999
73,MIA,110,Female,1999
74,TRISTAN,126,Male,1999
74,EBONY,109,Female,1999
75,ALEX,125,Male,1999
75,MICHELLE,109,Female,1999
76,BRODIE,123,Male,1999
76,MIKAYLA,107,Female,1999
77,HAMISH,120,Male,1999
77,ANGELA,106,Female,1999
78,ROBERT,120,Male,1999
78,MOLLY,105,Female,1999
79,CHARLES,114,Male,1999
79,MELISSA,104,Female,1999
80,HENRY,114,Male,1999
80,SHANIA,102,Female,1999
81,LUCAS,110,Male,1999
81,JENNIFER,100,Female,1999
82,BROCK,108,Male,1999
82,PHOEBE,99,Female,1999
83,DOMINIC,107,Male,1999
83,SOPHIA,97,Female,1999
84,DEAN,105,Male,1999
84,AMANDA,95,Female,1999
85,MATHEW,103,Male,1999
85,RACHAEL,95,Female,1999
86,STEVEN,103,Male,1999
86,BETHANY,92,Female,1999
87,BRAYDEN,102,Male,1999
87,KAITLYN,91,Female,1999
88,REECE,99,Male,1999
88,VANESSA,91,Female,1999
89,JARED,97,Male,1999
89,BRITNEY,90,Female,1999
90,EDWARD,96,Male,1999
90,CASSANDRA,90,Female,1999
91,SAM,96,Male,1999
91,KATELYN,90,Female,1999
92,AIDEN,95,Male,1999
92,RHIANNON,89,Female,1999
93,DARCY,95,Male,1999
93,ALICIA,88,Female,1999
94,ZAC,95,Male,1999
94,CAITLYN,88,Female,1999
95,SCOTT,94,Male,1999
95,KATIE,88,Female,1999
96,NOAH,93,Male,1999
96,ABBY,85,Female,1999
97,JAMIE,91,Male,1999
97,BREANNA,84,Female,1999
98,LOGAN,91,Male,1999
98,PARIS,81,Female,1999
99,ADRIAN,89,Male,1999
99,BRONTE,80,Female,1999
100,OSCAR,88,Male,1999
100,CASEY,80,Female,1999
1,JOSHUA,1016,Male,1998
1,EMILY,799,Female,1998
2,JACK,986,Male,1998
2,JESSICA,778,Female,1998
3,LACHLAN,842,Male,1998
3,SARAH,645,Female,1998
4,MATTHEW,823,Male,1998
4,CHLOE,575,Female,1998
5,JAMES,790,Male,1998
5,EMMA,537,Female,1998
6,DANIEL,765,Male,1998
6,GEORGIA,460,Female,1998
7,THOMAS,765,Male,1998
7,OLIVIA,408,Female,1998
8,NICHOLAS,679,Male,1998
8,SAMANTHA,404,Female,1998
9,BENJAMIN,579,Male,1998
9,ISABELLA,348,Female,1998
10,WILLIAM,561,Male,1998
10,CAITLIN,341,Female,1998
11,LUKE,555,Male,1998
11,HANNAH,328,Female,1998
12,LIAM,547,Male,1998
12,COURTNEY,323,Female,1998
13,JACOB,537,Male,1998
13,MADDISON,308,Female,1998
14,MICHAEL,534,Male,1998
14,BROOKE,305,Female,1998
15,JORDAN,523,Male,1998
15,SOPHIE,298,Female,1998
16,SAMUEL,523,Male,1998
16,AMY,296,Female,1998
17,JAKE,504,Male,1998
17,GRACE,296,Female,1998
18,ALEXANDER,475,Male,1998
18,REBECCA,291,Female,1998
19,MITCHELL,466,Male,1998
19,LAUREN,279,Female,1998
20,DYLAN,460,Male,1998
20,LAURA,255,Female,1998
21,RYAN,455,Male,1998
21,TAYLOR,250,Female,1998
22,NATHAN,453,Male,1998
22,JASMINE,249,Female,1998
23,JAYDEN,415,Male,1998
23,ZOE,242,Female,1998
24,CHRISTOPHER,407,Male,1998
24,RACHEL,238,Female,1998
25,ANDREW,377,Male,1998
25,STEPHANIE,238,Female,1998
26,KYLE,350,Male,1998
26,ALEXANDRA,226,Female,1998
27,BLAKE,340,Male,1998
27,JADE,223,Female,1998
28,CONNOR,333,Male,1998
28,NATASHA,223,Female,1998
29,ZACHARY,326,Male,1998
29,CHELSEA,217,Female,1998
30,CAMERON,323,Male,1998
30,NATALIE,207,Female,1998
31,ADAM,321,Male,1998
31,ASHLEIGH,204,Female,1998
32,ETHAN,297,Male,1998
32,GABRIELLE,198,Female,1998
33,PATRICK,291,Male,1998
33,KATE,196,Female,1998
34,HARRISON,276,Male,1998
34,BRITTANY,192,Female,1998
35,BRANDON,265,Male,1998
35,MADISON,189,Female,1998
36,AARON,262,Male,1998
36,ELIZABETH,181,Female,1998
37,ANTHONY,258,Male,1998
37,CLAUDIA,180,Female,1998
38,JACKSON,251,Male,1998
38,MADELINE,180,Female,1998
39,JOSEPH,250,Male,1998
39,TAYLA,177,Female,1998
40,BRADLEY,249,Male,1998
40,BRIANNA,174,Female,1998
41,HAYDEN,247,Male,1998
41,HAYLEY,167,Female,1998
42,JESSE,247,Male,1998
42,BIANCA,166,Female,1998
43,DAVID,245,Male,1998
43,MADELEINE,162,Female,1998
44,BAILEY,234,Male,1998
44,LUCY,158,Female,1998
45,ISAAC,216,Male,1998
45,ERIN,156,Female,1998
46,TIMOTHY,216,Male,1998
46,MONIQUE,152,Female,1998
47,JOEL,212,Male,1998
47,ASHLEY,151,Female,1998
48,JASON,211,Male,1998
48,KAYLA,151,Female,1998
49,JOHN,202,Male,1998
49,TAYLAH,151,Female,1998
50,ANGUS,194,Male,1998
50,SHANNON,148,Female,1998
51,CALLUM,194,Male,1998
51,AMELIA,147,Female,1998
52,JUSTIN,187,Male,1998
52,CLAIRE,146,Female,1998
53,COREY,186,Male,1998
53,HOLLY,144,Female,1998
54,SEAN,175,Male,1998
54,CHARLOTTE,141,Female,1998
55,JARROD,174,Male,1998
55,ABBEY,140,Female,1998
56,BRENDAN,168,Male,1998
56,LILY,136,Female,1998
57,HARRY,164,Male,1998
57,VICTORIA,133,Female,1998
58,OLIVER,164,Male,1998
58,MEGAN,131,Female,1998
59,TYLER,163,Male,1998
59,NICOLE,131,Female,1998
60,ALEX,159,Male,1998
60,MOLLY,128,Female,1998
61,PETER,159,Male,1998
61,PAIGE,128,Female,1998
62,COOPER,154,Male,1998
62,AMBER,127,Female,1998
63,JONATHAN,151,Male,1998
63,CASSANDRA,127,Female,1998
64,RILEY,150,Male,1998
64,ISABELLE,121,Female,1998
65,CHRISTIAN,148,Male,1998
65,RACHAEL,121,Female,1998
66,CALEB,143,Male,1998
66,TARA,120,Female,1998
67,CODY,143,Male,1998
67,TAHLIA,119,Female,1998
68,JEREMY,140,Male,1998
68,MELISSA,118,Female,1998
69,ROBERT,139,Male,1998
69,DANIELLE,117,Female,1998
70,GEORGE,136,Male,1998
70,ANNA,113,Female,1998
71,MARK,132,Male,1998
71,KAITLYN,112,Female,1998
72,MAX,130,Male,1998
72,RUBY,112,Female,1998
73,BROCK,127,Male,1998
73,BETHANY,108,Female,1998
74,AIDAN,123,Male,1998
74,MIA,108,Female,1998
75,CHARLES,120,Male,1998
75,MICHELLE,108,Female,1998
76,KEVIN,117,Male,1998
76,JULIA,107,Female,1998
77,SAM,116,Male,1998
77,SHANIA,107,Female,1998
78,LUCAS,114,Male,1998
78,EBONY,106,Female,1998
79,DEAN,113,Male,1998
79,PHOEBE,106,Female,1998
80,RHYS,112,Male,1998
80,ELIZA,104,Female,1998
81,REECE,111,Male,1998
81,MIKAYLA,104,Female,1998
82,ZAC,107,Male,1998
82,ALANA,101,Female,1998
83,BRODIE,104,Male,1998
83,JENNIFER,97,Female,1998
84,HAMISH,103,Male,1998
84,AMANDA,93,Female,1998
85,TRISTAN,100,Male,1998
85,ELLA,93,Female,1998
86,PAUL,99,Male,1998
86,JORDAN,93,Female,1998
87,SCOTT,98,Male,1998
87,KATHERINE,93,Female,1998
88,TRAVIS,96,Male,1998
88,KATIE,92,Female,1998
89,STEVEN,95,Male,1998
89,ANGELA,91,Female,1998
90,BRAYDEN,93,Male,1998
90,GEORGINA,91,Female,1998
91,BEN,92,Male,1998
91,MONICA,89,Female,1998
92,BRYCE,92,Male,1998
92,BRONTE,88,Female,1998
93,DOMINIC,91,Male,1998
93,NICOLA,88,Female,1998
94,JAMIE,91,Male,1998
94,GEMMA,87,Female,1998
95,HENRY,90,Male,1998
95,VANESSA,86,Female,1998
96,EDWARD,88,Male,1998
96,BREANNA,85,Female,1998
97,TYSON,88,Male,1998
97,RHIANNON,85,Female,1998
98,ADRIAN,86,Male,1998
98,ALICIA,83,Female,1998
99,MATHEW,86,Male,1998
99,CAITLYN,83,Female,1998
100,NOAH,85,Male,1998
100,TIFFANY,83,Female,1998
1,JOSHUA,1296,Male,1997
1,JESSICA,917,Female,1997
2,DANIEL,880,Male,1997
2,EMILY,767,Female,1997
3,JAMES,872,Male,1997
3,SARAH,670,Female,1997
4,MATTHEW,838,Male,1997
4,EMMA,517,Female,1997
5,JACK,828,Male,1997
5,GEORGIA,468,Female,1997
6,THOMAS,752,Male,1997
6,CHLOE,444,Female,1997
7,LACHLAN,714,Male,1997
7,SAMANTHA,433,Female,1997
8,BENJAMIN,680,Male,1997
8,HANNAH,408,Female,1997
9,NICHOLAS,634,Male,1997
9,REBECCA,382,Female,1997
10,LIAM,617,Male,1997
10,LAUREN,378,Female,1997
11,LUKE,599,Male,1997
11,COURTNEY,368,Female,1997
12,DYLAN,594,Male,1997
12,CAITLIN,337,Female,1997
13,MICHAEL,580,Male,1997
13,ISABELLA,321,Female,1997
14,JAKE,553,Male,1997
14,AMY,318,Female,1997
15,SAMUEL,552,Male,1997
15,LAURA,311,Female,1997
16,JACOB,528,Male,1997
16,SOPHIE,307,Female,1997
17,JORDAN,508,Male,1997
17,BROOKE,293,Female,1997
18,WILLIAM,494,Male,1997
18,STEPHANIE,291,Female,1997
19,NATHAN,493,Male,1997
19,OLIVIA,287,Female,1997
20,MITCHELL,490,Male,1997
20,RACHEL,283,Female,1997
21,ALEXANDER,486,Male,1997
21,TAYLOR,274,Female,1997
22,CHRISTOPHER,463,Male,1997
22,MADDISON,256,Female,1997
23,ANDREW,448,Male,1997
23,GRACE,249,Female,1997
24,RYAN,442,Male,1997
24,ZOE,248,Female,1997
25,JAYDEN,384,Male,1997
25,ASHLEIGH,244,Female,1997
26,ADAM,355,Male,1997
26,ALEXANDRA,231,Female,1997
27,BRANDON,341,Male,1997
27,MADISON,231,Female,1997
28,BLAKE,338,Male,1997
28,BRITTANY,228,Female,1997
29,BRADLEY,310,Male,1997
29,JASMINE,221,Female,1997
30,DAVID,305,Male,1997
30,TAYLAH,218,Female,1997
31,HAYDEN,299,Male,1997
