name,number,sex,year
Joshua,999,Male,1999
Emily,862,Female,1999
Jack,921,Male,1999
Jessica,759,Female,1999
Lachlan,920,Male,1999
Sarah,697,Female,1999
Thomas,865,Male,1999
Chloe,594,Female,1999
James,809,Male,1999
Olivia,573,Female,1999
Matthew,778,Male,1999
Georgia,532,Female,1999
Daniel,771,Male,1999
Emma,480,Female,1999
Nicholas,694,Male,1999
Isabella,401,Female,1999
William,633,Male,1999
Sophie,386,Female,1999
Jacob,580,Male,1999
Hannah,378,Female,1999
Liam,579,Male,1999
Samantha,337,Female,1999
Benjamin,566,Male,1999
Lauren,321,Female,1999
Luke,560,Male,1999
Grace,319,Female,1999
Samuel,559,Male,1999
Caitlin,314,Female,1999
Dylan,480,Male,1999
Amy,280,Female,1999
Michael,466,Male,1999
Brooke,279,Female,1999
Ryan,450,Male,1999
Maddison,264,Female,1999
Nathan,445,Male,1999
Rebecca,261,Female,1999
Jake,444,Male,1999
Courtney,259,Female,1999
Mitchell,441,Male,1999
Jasmine,258,Female,1999
Jordan,440,Male,1999
Laura,258,Female,1999
Alexander,418,Male,1999
Alexandra,232,Female,1999
Andrew,358,Male,1999
Chelsea,226,Female,1999
Harrison,355,Male,1999
Zoe,226,Female,1999
Christopher,343,Male,1999
Rachel,220,Female,1999
Jayden,338,Male,1999
Brittany,216,Female,1999
Kyle,323,Male,1999
Jade,214,Female,1999
Adam,319,Male,1999
Stephanie,213,Female,1999
Blake,319,Male,1999
Natasha,207,Female,1999
Bailey,295,Male,1999
Taylor,205,Female,1999
Cameron,291,Male,1999
Hayley,193,Female,1999
Connor,287,Male,1999
Gabrielle,189,Female,1999
Zachary,283,Male,1999
Elizabeth,188,Female,1999
Ethan,273,Male,1999
Ashleigh,186,Female,1999
Jackson,268,Male,1999
Brianna,183,Female,1999
Patrick,267,Male,1999
Lucy,181,Female,1999
Anthony,256,Male,1999
Natalie,181,Female,1999
David,248,Male,1999
Kate,179,Female,1999
Joseph,246,Male,1999
Charlotte,168,Female,1999
Aaron,238,Male,1999
Claudia,168,Female,1999
Joel,232,Male,1999
Madison,163,Female,1999
Isaac,224,Male,1999
Lily,157,Female,1999
Brandon,222,Male,1999
Amelia,156,Female,1999
Timothy,215,Male,1999
Kayla,153,Female,1999
John,214,Male,1999
Holly,149,Female,1999
Hayden,207,Male,1999
Amber,148,Female,1999
Angus,204,Male,1999
Ruby,148,Female,1999
Bradley,203,Male,1999
Madeleine,146,Female,1999
Jesse,201,Male,1999
Erin,143,Female,1999
Corey,194,Male,1999
Kiara,141,Female,1999
Jarrod,188,Male,1999
Tayla,141,Female,1999
Callum,183,Male,1999
Ella,134,Female,1999
Jason,180,Male,1999
Madeline,132,Female,1999
Peter,178,Male,1999
Monique,132,Female,1999
Oliver,176,Male,1999
Bianca,130,Female,1999
Riley,171,Male,1999
Claire,130,Female,1999
Max,169,Male,1999
Taylah,129,Female,1999
Harry,165,Male,1999
Anna,128,Female,1999
Tyler,165,Male,1999
Tahlia,128,Female,1999
Cody,164,Male,1999
Paige,127,Female,1999
Cooper,164,Male,1999
Ashley,126,Female,1999
Christian,163,Male,1999
Isabelle,125,Female,1999
Justin,155,Male,1999
Victoria,125,Female,1999
Jonathan,152,Male,1999
Nicole,124,Female,1999
Jeremy,150,Male,1999
Tara,122,Female,1999
Sean,150,Male,1999
Lara,116,Female,1999
Brendan,149,Male,1999
Abbey,115,Female,1999
Aidan,147,Male,1999
Alyssa,115,Female,1999
Kevin,141,Male,1999
Eliza,113,Female,1999
Caleb,138,Male,1999
Julia,112,Female,1999
Mark,136,Male,1999
Danielle,111,Female,1999
George,135,Male,1999
Megan,110,Female,1999
Rhys,126,Male,1999
Mia,110,Female,1999
Tristan,126,Male,1999
Ebony,109,Female,1999
Alex,125,Male,1999
Michelle,109,Female,1999
Brodie,123,Male,1999
Mikayla,107,Female,1999
Hamish,120,Male,1999
Angela,106,Female,1999
Robert,120,Male,1999
Molly,105,Female,1999
Charles,114,Male,1999
Melissa,104,Female,1999
Henry,114,Male,1999
Shania,102,Female,1999
Lucas,110,Male,1999
Jennifer,100,Female,1999
Brock,108,Male,1999
Phoebe,99,Female,1999
Dominic,107,Male,1999
Sophia,97,Female,1999
Dean,105,Male,1999
Amanda,95,Female,1999
Mathew,103,Male,1999
Rachael,95,Female,1999
Steven,103,Male,1999
Bethany,92,Female,1999
Brayden,102,Male,1999
Kaitlyn,91,Female,1999
Reece,99,Male,1999
Vanessa,91,Female,1999
Jared,97,Male,1999
Britney,90,Female,1999
Edward,96,Male,1999
Cassandra,90,Female,1999
Sam,96,Male,1999
Katelyn,90,Female,1999
Aiden,95,Male,1999
Rhiannon,89,Female,1999
Darcy,95,Male,1999
Alicia,88,Female,1999
Zac,95,Male,1999
Caitlyn,88,Female,1999
Scott,94,Male,1999
Katie,88,Female,1999
Noah,93,Male,1999
Abby,85,Female,1999
Jamie,91,Male,1999
Breanna,84,Female,1999
Logan,91,Male,1999
Paris,81,Female,1999
Adrian,89,Male,1999
Bronte,80,Female,1999
Oscar,88,Male,1999
Casey,80,Female,1999
Joshua,1016,Male,1998
Emily,799,Female,1998
Jack,986,Male,1998
Jessica,778,Female,1998
Lachlan,842,Male,1998
Sarah,645,Female,1998
Matthew,823,Male,1998
Chloe,575,Female,1998
James,790,Male,1998
Emma,537,Female,1998
Daniel,765,Male,1998
Georgia,460,Female,1998
Thomas,765,Male,1998
Olivia,408,Female,1998
Nicholas,679,Male,1998
Samantha,404,Female,1998
Benjamin,579,Male,1998
Isabella,348,Female,1998
William,561,Male,1998
Caitlin,341,Female,1998
Luke,555,Male,1998
Hannah,328,Female,1998
Liam,547,Male,1998
Courtney,323,Female,1998
Jacob,537,Male,1998
Maddison,308,Female,1998
Michael,534,Male,1998
Brooke,305,Female,1998
Jordan,523,Male,1998
Sophie,298,Female,1998
Samuel,523,Male,1998
Amy,296,Female,1998
Jake,504,Male,1998
Grace,296,Female,1998
Alexander,475,Male,1998
Rebecca,291,Female,1998
Mitchell,466,Male,1998
Lauren,279,Female,1998
Dylan,460,Male,1998
Laura,255,Female,1998
Ryan,455,Male,1998
Taylor,250,Female,1998
Nathan,453,Male,1998
Jasmine,249,Female,1998
Jayden,415,Male,1998
Zoe,242,Female,1998
Christopher,407,Male,1998
Rachel,238,Female,1998
Andrew,377,Male,1998
Stephanie,238,Female,1998
Kyle,350,Male,1998
Alexandra,226,Female,1998
Blake,340,Male,1998
Jade,223,Female,1998
Connor,333,Male,1998
Natasha,223,Female,1998
Zachary,326,Male,1998
Chelsea,217,Female,1998
Cameron,323,Male,1998
Natalie,207,Female,1998
Adam,321,Male,1998
Ashleigh,204,Female,1998
Ethan,297,Male,1998
Gabrielle,198,Female,1998
Patrick,291,Male,1998
Kate,196,Female,1998
Harrison,276,Male,1998
Brittany,192,Female,1998
Brandon,265,Male,1998
Madison,189,Female,1998
Aaron,262,Male,1998
Elizabeth,181,Female,1998
Anthony,258,Male,1998
Claudia,180,Female,1998
Jackson,251,Male,1998
Madeline,180,Female,1998
Joseph,250,Male,1998
Tayla,177,Female,1998
Bradley,249,Male,1998
Brianna,174,Female,1998
Hayden,247,Male,1998
Hayley,167,Female,1998
Jesse,247,Male,1998
Bianca,166,Female,1998
David,245,Male,1998
Madeleine,162,Female,1998
Bailey,234,Male,1998
Lucy,158,Female,1998
Isaac,216,Male,1998
Erin,156,Female,1998
Timothy,216,Male,1998
Monique,152,Female,1998
Joel,212,Male,1998
Ashley,151,Female,1998
Jason,211,Male,1998
Kayla,151,Female,1998
John,202,Male,1998
Taylah,151,Female,1998
Angus,194,Male,1998
Shannon,148,Female,1998
Callum,194,Male,1998
Amelia,147,Female,1998
Justin,187,Male,1998
Claire,146,Female,1998
Corey,186,Male,1998
Holly,144,Female,1998
Sean,175,Male,1998
Charlotte,141,Female,1998
Jarrod,174,Male,1998
Abbey,140,Female,1998
Brendan,168,Male,1998
Lily,136,Female,1998
Harry,164,Male,1998
Victoria,133,Female,1998
Oliver,164,Male,1998
Megan,131,Female,1998
Tyler,163,Male,1998
Nicole,131,Female,1998
Alex,159,Male,1998
Molly,128,Female,1998
Peter,159,Male,1998
Paige,128,Female,1998
Cooper,154,Male,1998
Amber,127,Female,1998
Jonathan,151,Male,1998
Cassandra,127,Female,1998
Riley,150,Male,1998
Isabelle,121,Female,1998
Christian,148,Male,1998
Rachael,121,Female,1998
Caleb,143,Male,1998
Tara,120,Female,1998
Cody,143,Male,1998
Tahlia,119,Female,1998
Jeremy,140,Male,1998
Melissa,118,Female,1998
Robert,139,Male,1998
Danielle,117,Female,1998
George,136,Male,1998
Anna,113,Female,1998
Mark,132,Male,1998
Kaitlyn,112,Female,1998
Max,130,Male,1998
Ruby,112,Female,1998
Brock,127,Male,1998
Bethany,108,Female,1998
Aidan,123,Male,1998
Mia,108,Female,1998
Charles,120,Male,1998
Michelle,108,Female,1998
Kevin,117,Male,1998
Julia,107,Female,1998
Sam,116,Male,1998
Shania,107,Female,1998
Lucas,114,Male,1998
Ebony,106,Female,1998
Dean,113,Male,1998
Phoebe,106,Female,1998
Rhys,112,Male,1998
Eliza,104,Female,1998
Reece,111,Male,1998
Mikayla,104,Female,1998
Zac,107,Male,1998
Alana,101,Female,1998
Brodie,104,Male,1998
Jennifer,97,Female,1998
Hamish,103,Male,1998
Amanda,93,Female,1998
Tristan,100,Male,1998
Ella,93,Female,1998
Paul,99,Male,1998
Jordan,93,Female,1998
Scott,98,Male,1998
Katherine,93,Female,1998
Travis,96,Male,1998
Katie,92,Female,1998
Steven,95,Male,1998
Angela,91,Female,1998
Brayden,93,Male,1998
Georgina,91,Female,1998
Ben,92,Male,1998
Monica,89,Female,1998
Bryce,92,Male,1998
Bronte,88,Female,1998
Dominic,91,Male,1998
Nicola,88,Female,1998
Jamie,91,Male,1998
Gemma,87,Female,1998
Henry,90,Male,1998
Vanessa,86,Female,1998
Edward,88,Male,1998
Breanna,85,Female,1998
Tyson,88,Male,1998
Rhiannon,85,Female,1998
Adrian,86,Male,1998
Alicia,83,Female,1998
Mathew,86,Male,1998
Caitlyn,83,Female,1998
Noah,85,Male,1998
Tiffany,83,Female,1998
Joshua,1296,Male,1997
Jessica,917,Female,1997
Daniel,880,Male,1997
Emily,767,Female,1997
James,872,Male,1997
Sarah,670,Female,1997
Matthew,838,Male,1997
Emma,517,Female,1997
Jack,828,Male,1997
Georgia,468,Female,1997
Thomas,752,Male,1997
Chloe,444,Female,1997
Lachlan,714,Male,1997
Samantha,433,Female,1997
Benjamin,680,Male,1997
Hannah,408,Female,1997
Nicholas,634,Male,1997
Rebecca,382,Female,1997
Liam,617,Male,1997
Lauren,378,Female,1997
Luke,599,Male,1997
Courtney,368,Female,1997
Dylan,594,Male,1997
Caitlin,337,Female,1997
Michael,580,Male,1997
Isabella,321,Female,1997
Jake,553,Male,1997
Amy,318,Female,1997
Samuel,552,Male,1997
Laura,311,Female,1997
Jacob,528,Male,1997
Sophie,307,Female,1997
Jordan,508,Male,1997
Brooke,293,Female,1997
William,494,Male,1997
Stephanie,291,Female,1997
Nathan,493,Male,1997
Olivia,287,Female,1997
Mitchell,490,Male,1997
Rachel,283,Female,1997
Alexander,486,Male,1997
Taylor,274,Female,1997
Christopher,463,Male,1997
Maddison,256,Female,1997
Andrew,448,Male,1997
Grace,249,Female,1997
Ryan,442,Male,1997
Zoe,248,Female,1997
Jayden,384,Male,1997
Ashleigh,244,Female,1997
Adam,355,Male,1997
Alexandra,231,Female,1997
Brandon,341,Male,1997
Madison,231,Female,1997
Blake,338,Male,1997
Brittany,228,Female,1997
Bradley,310,Male,1997
Jasmine,221,Female,1997
David,305,Male,1997
Taylah,218,Female,1997
Hayden,299,Male,1997
Elizabeth,211,Female,1997
Aaron,294,Male,1997
Madeline,202,Female,1997
Cameron,282,Male,1997
Kate,201,Female,1997
Kyle,282,Male,1997
Jade,197,Female,1997
Zachary,278,Male,1997
Natalie,197,Female,1997
Connor,274,Male,1997
Tayla,197,Female,1997
Patrick,263,Male,1997
Chelsea,196,Female,1997
Joseph,259,Male,1997
Natasha,192,Female,1997
Ethan,258,Male,1997
Madeleine,190,Female,1997
Jesse,258,Male,1997
Nicole,187,Female,1997
Anthony,254,Male,1997
Kayla,183,Female,1997
Timothy,251,Male,1997
Ashley,168,Female,1997
Jackson,239,Male,1997
Claudia,166,Female,1997
Harrison,234,Male,1997
Brianna,164,Female,1997
Joel,232,Male,1997
Holly,159,Female,1997
John,229,Male,1997
Monique,158,Female,1997
Jason,220,Male,1997
Erin,156,Female,1997
Justin,219,Male,1997
Megan,152,Female,1997
Brendan,205,Male,1997
Gabrielle,150,Female,1997
Corey,201,Male,1997
Hayley,150,Female,1997
Bailey,196,Male,1997
Lucy,145,Female,1997
Sean,193,Male,1997
Melissa,145,Female,1997
Peter,185,Male,1997
Bianca,144,Female,1997
Robert,184,Male,1997
Danielle,144,Female,1997
Tyler,184,Male,1997
Rachael,144,Female,1997
Jarrod,177,Male,1997
Amelia,142,Female,1997
Isaac,169,Male,1997
Cassandra,141,Female,1997
Jonathan,167,Male,1997
Jordan,138,Female,1997
Caleb,166,Male,1997
Amber,137,Female,1997
Alex,165,Male,1997
Jennifer,136,Female,1997
Cody,165,Male,1997
Paige,136,Female,1997
Mark,165,Male,1997
Victoria,127,Female,1997
Jeremy,155,Male,1997
Ebony,124,Female,1997
Angus,154,Male,1997
Shannon,124,Female,1997
Scott,143,Male,1997
Charlotte,122,Female,1997
Kevin,138,Male,1997
Claire,122,Female,1997
George,137,Male,1997
Eliza,121,Female,1997
Oliver,134,Male,1997
Anna,120,Female,1997
Rhys,134,Male,1997
Michelle,119,Female,1997
Dean,131,Male,1997
Rhiannon,116,Female,1997
Harry,128,Male,1997
Abbey,113,Female,1997
Max,124,Male,1997
Amanda,109,Female,1997
Steven,123,Male,1997
Bethany,108,Female,1997
Callum,122,Male,1997
Kaitlyn,107,Female,1997
Sam,121,Male,1997
Tahlia,106,Female,1997
Henry,118,Male,1997
Angela,105,Female,1997
Brodie,117,Male,1997
Katie,103,Female,1997
Dominic,117,Male,1997
Lily,100,Female,1997
Brock,116,Male,1997
Mikayla,100,Female,1997
Hamish,116,Male,1997
Ruby,99,Female,1997
Aidan,111,Male,1997
Vanessa,98,Female,1997
Christian,110,Male,1997
Melanie,96,Female,1997
Riley,110,Male,1997
Alicia,95,Female,1997
Mathew,107,Male,1997
Isabelle,95,Female,1997
Edward,106,Male,1997
Julia,95,Female,1997
Paul,106,Male,1997
Alana,94,Female,1997
Adrian,105,Male,1997
Tara,91,Female,1997
Travis,104,Male,1997
Katherine,89,Female,1997
Lucas,103,Male,1997
Monica,88,Female,1997
Brayden,102,Male,1997
Molly,87,Female,1997
Ben,101,Male,1997
Shania,87,Female,1997
Jamie,100,Male,1997
Alice,85,Female,1997
Bryce,94,Male,1997
Mia,85,Female,1997
Simon,94,Male,1997
Nicola,84,Female,1997
Reece,92,Male,1997
Sophia,84,Female,1997
Shaun,89,Male,1997
Bronte,83,Female,1997
Marcus,87,Male,1997
Gemma,82,Female,1997
Richard,86,Male,1997
Mikaela,82,Female,1997
Ali,85,Male,1997
Jacqueline,80,Female,1997
Stephen,85,Male,1997
Lisa,80,Female,1997
Joshua,1254,Male,1996
Jessica,1073,Female,1996
Daniel,956,Male,1996
Emily,748,Female,1996
James,933,Male,1996
Sarah,722,Female,1996
Matthew,910,Male,1996
Emma,573,Female,1996
Jack,802,Male,1996
Samantha,473,Female,1996
Thomas,749,Male,1996
Lauren,395,Female,1996
Nicholas,680,Male,1996
Georgia,380,Female,1996
Jake,640,Male,1996
Chloe,371,Female,1996
Luke,635,Male,1996
Rebecca,357,Female,1996
Michael,634,Male,1996
Stephanie,352,Female,1996
Benjamin,631,Male,1996
Courtney,345,Female,1996
Mitchell,619,Male,1996
Hannah,331,Female,1996
Dylan,558,Male,1996
Laura,323,Female,1996
Jordan,552,Male,1996
Amy,321,Female,1996
Christopher,538,Male,1996
Maddison,315,Female,1996
Samuel,532,Male,1996
Caitlin,306,Female,1996
Nathan,526,Male,1996
Sophie,296,Female,1996
Jacob,517,Male,1996
Brooke,284,Female,1996
Liam,516,Male,1996
Taylor,255,Female,1996
Alexander,495,Male,1996
Isabella,254,Female,1996
Ryan,495,Male,1996
Rachel,254,Female,1996
Andrew,486,Male,1996
Olivia,250,Female,1996
William,485,Male,1996
Brittany,247,Female,1996
Lachlan,483,Male,1996
Ashleigh,240,Female,1996
Blake,408,Male,1996
Alexandra,232,Female,1996
Adam,385,Male,1996
Elizabeth,232,Female,1996
Aaron,375,Male,1996
Tayla,226,Female,1996
David,360,Male,1996
Natalie,220,Female,1996
Bradley,344,Male,1996
Grace,218,Female,1996
Jesse,332,Male,1996
Jasmine,215,Female,1996
Cameron,324,Male,1996
Zoe,213,Female,1996
Zachary,317,Male,1996
Kate,204,Female,1996
Anthony,305,Male,1996
Danielle,203,Female,1996
Hayden,297,Male,1996
Natasha,202,Female,1996
Timothy,296,Male,1996
Madeleine,201,Female,1996
Patrick,293,Male,1996
Jade,199,Female,1996
Joseph,274,Male,1996
Madison,194,Female,1996
Corey,263,Male,1996
Ashley,192,Female,1996
Jayden,261,Male,1996
Melissa,192,Female,1996
John,258,Male,1996
Nicole,191,Female,1996
Brandon,255,Male,1996
Madeline,179,Female,1996
Jason,249,Male,1996
Kayla,178,Female,1996
Jackson,245,Male,1996
Claudia,172,Female,1996
Joel,243,Male,1996
Hayley,170,Female,1996
Peter,229,Male,1996
Lucy,166,Female,1996
Connor,226,Male,1996
Bianca,165,Female,1996
Robert,226,Male,1996
Paige,163,Female,1996
Justin,222,Male,1996
Brianna,160,Female,1996
Harrison,219,Male,1996
Holly,154,Female,1996
Kyle,199,Male,1996
Amanda,152,Female,1996
Brendan,189,Male,1996
Cassandra,152,Female,1996
Jarrod,179,Male,1996
Chelsea,150,Female,1996
Cody,174,Male,1996
Anna,148,Female,1996
Sean,173,Male,1996
Erin,148,Female,1996
Alex,172,Male,1996
Monique,148,Female,1996
Ethan,169,Male,1996
Michelle,145,Female,1996
Mark,169,Male,1996
Amelia,143,Female,1996
Angus,168,Male,1996
Shannon,139,Female,1996
Dean,166,Male,1996
Jennifer,137,Female,1996
Jeremy,163,Male,1996
Megan,137,Female,1996
Jonathan,159,Male,1996
Taylah,137,Female,1996
Scott,158,Male,1996
Gabrielle,131,Female,1996
Kevin,156,Male,1996
Eliza,128,Female,1996
Steven,155,Male,1996
Jordan,123,Female,1996
Jamie,146,Male,1996
Victoria,123,Female,1996
Tyler,141,Male,1996
Angela,121,Female,1996
Sam,131,Male,1996
Claire,115,Female,1996
Rhys,130,Male,1996
Rachael,113,Female,1996
Oliver,129,Male,1996
Ebony,111,Female,1996
Adrian,127,Male,1996
Amber,109,Female,1996
Callum,126,Male,1996
Katherine,109,Female,1996
Edward,125,Male,1996
Tahlia,108,Female,1996
Brodie,124,Male,1996
Ellen,106,Female,1996
Isaac,123,Male,1996
Tegan,106,Female,1996
Mathew,121,Male,1996
Vanessa,106,Female,1996
George,120,Male,1996
Alana,104,Female,1996
Bryce,112,Male,1996
Katie,100,Female,1996
Caleb,112,Male,1996
Melanie,100,Female,1996
Harry,111,Male,1996
Renee,98,Female,1996
Aidan,110,Male,1996
Chantelle,96,Female,1996
Christian,109,Male,1996
Christina,96,Female,1996
Henry,107,Male,1996
Abbey,95,Female,1996
Shane,104,Male,1996
Rhiannon,95,Female,1996
Dominic,102,Male,1996
Tara,95,Female,1996
Ben,101,Male,1996
Lisa,94,Female,1996
Max,101,Male,1996
Molly,92,Female,1996
Riley,100,Male,1996
Charlotte,91,Female,1996
Travis,100,Male,1996
Jessie,91,Female,1996
Stephen,98,Male,1996
Naomi,91,Female,1996
Charles,97,Male,1996
Gemma,88,Female,1996
Reece,97,Male,1996
Julia,88,Female,1996
Bailey,95,Male,1996
Kimberley,86,Female,1996
Tyson,94,Male,1996
Isabelle,84,Female,1996
Lucas,93,Male,1996
Nicola,84,Female,1996
Richard,92,Male,1996
Tamara,84,Female,1996
Jay,90,Male,1996
Alicia,83,Female,1996
Tristan,90,Male,1996
Alison,83,Female,1996
Shaun,88,Male,1996
Bethany,83,Female,1996
Kurt,87,Male,1996
Alice,82,Female,1996
Simon,87,Male,1996
Bronte,82,Female,1996
Joshua,1259,Male,1995
Jessica,1277,Female,1995
Daniel,1019,Male,1995
Emily,812,Female,1995
Matthew,1018,Male,1995
Sarah,778,Female,1995
James,910,Male,1995
Emma,513,Female,1995
Thomas,767,Male,1995
Rebecca,484,Female,1995
Jack,766,Male,1995
Lauren,475,Female,1995
Benjamin,762,Male,1995
Samantha,456,Female,1995
Nicholas,720,Male,1995
Stephanie,452,Female,1995
Luke,698,Male,1995
Laura,382,Female,1995
Jake,664,Male,1995
Amy,362,Female,1995
Mitchell,643,Male,1995
Hannah,350,Female,1995
Dylan,642,Male,1995
Georgia,336,Female,1995
Michael,637,Male,1995
Courtney,333,Female,1995
Nathan,617,Male,1995
Rachel,316,Female,1995
Andrew,589,Male,1995
Brooke,297,Female,1995
Christopher,558,Male,1995
Chloe,291,Female,1995
Jordan,548,Male,1995
Brittany,289,Female,1995
Alexander,533,Male,1995
Alexandra,286,Female,1995
Jacob,518,Male,1995
Caitlin,282,Female,1995
Samuel,509,Male,1995
Nicole,281,Female,1995
Blake,445,Male,1995
Ashleigh,280,Female,1995
Ryan,441,Male,1995
Taylor,273,Female,1995
William,432,Male,1995
Maddison,263,Female,1995
Lachlan,425,Male,1995
Elizabeth,257,Female,1995
Liam,419,Male,1995
Sophie,256,Female,1995
Adam,399,Male,1995
Kate,252,Female,1995
Aaron,390,Male,1995
Olivia,249,Female,1995
David,379,Male,1995
Grace,242,Female,1995
Cameron,351,Male,1995
Ashley,223,Female,1995
Anthony,350,Male,1995
Isabella,219,Female,1995
Bradley,347,Male,1995
Natalie,214,Female,1995
Timothy,334,Male,1995
Danielle,207,Female,1995
Hayden,315,Male,1995
Melissa,206,Female,1995
Patrick,310,Male,1995
Cassandra,204,Female,1995
Zachary,302,Male,1995
Madeleine,202,Female,1995
Jason,283,Male,1995
Natasha,202,Female,1995
John,267,Male,1995
Madison,201,Female,1995
Brandon,262,Male,1995
Jasmine,197,Female,1995
Joel,248,Male,1995
Monique,191,Female,1995
Jesse,247,Male,1995
Kayla,189,Female,1995
Justin,245,Male,1995
Zoe,189,Female,1995
Joseph,242,Male,1995
Jade,185,Female,1995
Robert,240,Male,1995
Bianca,180,Female,1995
Corey,236,Male,1995
Hayley,179,Female,1995
Brendan,232,Male,1995
Tayla,177,Female,1995
Jackson,232,Male,1995
Madeline,174,Female,1995
Jayden,225,Male,1995
Erin,170,Female,1995
Kyle,225,Male,1995
Gabrielle,162,Female,1995
Peter,223,Male,1995
Holly,161,Female,1995
Harrison,222,Male,1995
Megan,160,Female,1995
Scott,217,Male,1995
Rachael,157,Female,1995
Jarrod,213,Male,1995
Lucy,156,Female,1995
Sean,205,Male,1995
Amanda,155,Female,1995
Dean,191,Male,1995
Shannon,155,Female,1995
Jeremy,189,Male,1995
Amber,152,Female,1995
Mark,187,Male,1995
Amelia,151,Female,1995
Ethan,176,Male,1995
Anna,140,Female,1995
Jonathan,176,Male,1995
Paige,136,Female,1995
Steven,176,Male,1995
Michelle,135,Female,1995
Alex,175,Male,1995
Renee,133,Female,1995
Cody,175,Male,1995
Chelsea,132,Female,1995
Angus,156,Male,1995
Brianna,127,Female,1995
Mathew,156,Male,1995
Victoria,127,Female,1995
Adrian,152,Male,1995
Ebony,126,Female,1995
Connor,141,Male,1995
Claudia,124,Female,1995
Tyler,139,Male,1995
Vanessa,120,Female,1995
George,126,Male,1995
Katie,119,Female,1995
Rhys,122,Male,1995
Angela,118,Female,1995
Callum,120,Male,1995
Kimberley,118,Female,1995
Jamie,119,Male,1995
Melanie,118,Female,1995
Oliver,116,Male,1995
Claire,115,Female,1995
Paul,115,Male,1995
Tori,115,Female,1995
Bryce,114,Male,1995
Rhiannon,114,Female,1995
Sam,114,Male,1995
Tamara,113,Female,1995
Brodie,113,Male,1995
Tara,113,Female,1995
Stephen,112,Male,1995
Taylah,111,Female,1995
Edward,109,Male,1995
Jennifer,109,Female,1995
Kevin,108,Male,1995
Tiffany,109,Female,1995
Aidan,104,Male,1995
Lisa,105,Female,1995
Max,102,Male,1995
Naomi,105,Female,1995
Trent,102,Male,1995
Tegan,105,Female,1995
Tyson,101,Male,1995
Gemma,104,Female,1995
Shaun,100,Male,1995
Ashlee,103,Female,1995
Harry,99,Male,1995
Charlotte,103,Female,1995
Kurt,98,Male,1995
Ellen,103,Female,1995
Reece,98,Male,1995
Chantelle,102,Female,1995
Lucas,96,Male,1995
Jacqueline,102,Female,1995
Kieran,95,Male,1995
Katherine,102,Female,1995
